X3,Y3,Z3,X2,Y2,Z2,X1,Y1,Z1
404,325,634.0,404.0,330.0,652.0,610.0,343.0,661.0
404,327,635.0,404.0,331.0,652.0,611.0,342.0,661.0
403,326,634.0,404.0,332.0,652.0,611.0,343.0,661.0
403,326,634.0,404.0,330.0,652.0,610.0,342.0,661.0
403,327,635.0,404.0,331.0,651.0,610.0,343.0,662.0
404,326,635.0,404.0,330.0,652.0,611.0,343.0,662.0
404,326,634.0,404.0,331.0,652.0,610.0,344.0,660.0
403,326,636.0,405.0,330.0,652.0,611.0,343.0,661.0
403,326,635.0,403.0,331.0,652.0,610.0,343.0,661.0
404,326,633.0,404.0,330.0,652.0,610.0,343.0,660.0
403,327,635.0,404.0,330.0,652.0,611.0,342.0,661.0
404,327,634.0,405.0,330.0,653.0,611.0,342.0,661.0
404,326,634.0,404.0,330.0,652.0,611.0,342.0,660.0
403,327,635.0,405.0,330.0,652.0,611.0,342.0,662.0
404,326,635.0,405.0,331.0,652.0,611.0,343.0,660.0
404,326,634.0,404.0,331.0,652.0,610.0,343.0,661.0
404,327,634.0,405.0,331.0,652.0,611.0,342.0,660.0
404,327,634.0,404.0,331.0,652.0,610.0,343.0,662.0
404,326,635.0,404.0,330.0,652.0,610.0,342.0,661.0
404,326,634.0,404.0,331.0,652.0,611.0,343.0,661.0
403,326,635.0,404.0,331.0,652.0,610.0,343.0,660.0
404,327,634.0,404.0,330.0,652.0,610.0,343.0,661.0
404,327,635.0,404.0,330.0,651.0,610.0,342.0,661.0
404,327,634.0,405.0,331.0,652.0,611.0,343.0,662.0
404,326,634.0,404.0,330.0,652.0,611.0,343.0,662.0
404,326,633.0,403.0,332.0,652.0,611.0,342.0,661.0
404,327,634.0,405.0,331.0,652.0,610.0,342.0,662.0
405,326,636.0,405.0,331.0,653.0,610.0,343.0,661.0
404,326,634.0,405.0,331.0,653.0,610.0,343.0,661.0
403,327,634.0,404.0,331.0,651.0,611.0,342.0,660.0
404,326,634.0,404.0,330.0,652.0,611.0,343.0,661.0
404,326,634.0,404.0,330.0,652.0,610.0,343.0,661.0
404,326,633.0,404.0,331.0,652.0,610.0,343.0,661.0
404,327,633.0,404.0,331.0,652.0,611.0,342.0,661.0
404,327,634.0,404.0,330.0,651.0,611.0,342.0,661.0
404,327,635.0,404.0,330.0,651.0,610.0,342.0,661.0
403,326,636.0,404.0,330.0,652.0,610.0,344.0,661.0
404,326,634.0,404.0,330.0,652.0,610.0,343.0,661.0
404,326,634.0,404.0,330.0,652.0,611.0,343.0,662.0
403,326,634.0,404.0,331.0,652.0,610.0,343.0,660.0
402,327,635.0,405.0,331.0,652.0,610.0,343.0,661.0
403,327,634.0,404.0,331.0,652.0,611.0,342.0,660.0
403,326,634.0,405.0,330.0,652.0,610.0,343.0,661.0
403,326,634.0,404.0,330.0,651.0,610.0,343.0,660.0
404,327,634.0,404.0,331.0,652.0,611.0,342.0,661.0
404,326,634.0,404.0,330.0,652.0,610.0,343.0,660.0
403,326,634.0,404.0,330.0,652.0,610.0,342.0,661.0
403,326,633.0,404.0,330.0,651.0,610.0,342.0,661.0
403,326,634.0,403.0,330.0,651.0,610.0,342.0,661.0
403,327,635.0,404.0,330.0,651.0,609.0,342.0,661.0
403,327,633.0,403.0,330.0,651.0,610.0,342.0,662.0
403,326,634.0,403.0,330.0,652.0,610.0,342.0,661.0
402,327,635.0,404.0,330.0,652.0,610.0,342.0,661.0
404,326,635.0,404.0,331.0,652.0,610.0,343.0,661.0
403,326,635.0,405.0,330.0,653.0,609.0,342.0,661.0
404,325,634.0,403.0,331.0,653.0,610.0,342.0,661.0
403,326,635.0,404.0,331.0,652.0,610.0,343.0,660.0
403,326,634.0,403.0,329.0,649.0,610.0,343.0,660.0
402,326,635.0,405.0,330.0,651.0,610.0,342.0,661.0
403,326,634.0,404.0,330.0,652.0,610.0,342.0,661.0
403,326,634.0,403.0,331.0,651.0,610.0,342.0,661.0
402,326,635.0,404.0,330.0,653.0,610.0,341.0,662.0
403,326,633.0,403.0,331.0,651.0,610.0,342.0,661.0
403,326,634.0,403.0,330.0,652.0,610.0,342.0,661.0
403,326,634.0,404.0,330.0,652.0,611.0,342.0,661.0
404,325,634.0,403.0,330.0,652.0,610.0,342.0,661.0
403,326,633.0,405.0,330.0,652.0,611.0,342.0,661.0
403,326,634.0,404.0,331.0,652.0,610.0,342.0,659.0
404,326,635.0,404.0,331.0,652.0,610.0,342.0,661.0
403,326,634.0,404.0,330.0,652.0,610.0,342.0,662.0
403,326,633.0,404.0,330.0,651.0,609.0,342.0,661.0
402,327,634.0,404.0,330.0,651.0,610.0,342.0,661.0
403,327,633.0,404.0,330.0,652.0,610.0,342.0,660.0
403,326,634.0,404.0,330.0,653.0,610.0,341.0,661.0
402,326,633.0,404.0,330.0,652.0,610.0,342.0,660.0
403,326,634.0,403.0,330.0,651.0,610.0,342.0,661.0
402,326,634.0,403.0,330.0,652.0,611.0,342.0,660.0
