X3,Y3,Z3,X2,Y2,Z2,X1,Y1,Z1
404,330,644.0,404.0,336.0,659.0,611.0,348.0,667.0
404,330,643.0,405.0,336.0,660.0,612.0,348.0,667.0
404,331,644.0,404.0,336.0,659.0,611.0,348.0,667.0
403,331,645.0,405.0,337.0,661.0,611.0,348.0,669.0
404,330,644.0,405.0,335.0,660.0,611.0,348.0,668.0
403,330,644.0,405.0,336.0,661.0,611.0,348.0,668.0
404,331,643.0,405.0,336.0,660.0,611.0,347.0,668.0
403,330,645.0,404.0,336.0,660.0,611.0,348.0,668.0
404,330,644.0,405.0,335.0,661.0,611.0,348.0,668.0
403,330,644.0,404.0,336.0,660.0,611.0,348.0,669.0
404,331,644.0,405.0,336.0,661.0,611.0,348.0,668.0
403,330,643.0,404.0,336.0,660.0,611.0,348.0,668.0
404,330,644.0,404.0,336.0,660.0,611.0,348.0,668.0
404,330,644.0,405.0,337.0,660.0,611.0,348.0,668.0
403,330,644.0,404.0,337.0,660.0,611.0,348.0,668.0
403,329,644.0,405.0,337.0,661.0,611.0,348.0,667.0
404,330,645.0,405.0,336.0,660.0,611.0,348.0,668.0
403,330,644.0,405.0,336.0,660.0,610.0,347.0,667.0
403,330,642.0,404.0,336.0,661.0,611.0,348.0,667.0
402,331,645.0,405.0,335.0,660.0,611.0,348.0,667.0
404,330,644.0,405.0,336.0,660.0,611.0,348.0,668.0
404,330,644.0,404.0,336.0,661.0,611.0,348.0,668.0
403,330,645.0,405.0,335.0,661.0,611.0,348.0,667.0
404,330,643.0,405.0,336.0,660.0,611.0,349.0,666.0
404,330,645.0,406.0,335.0,659.0,612.0,348.0,666.0
404,330,645.0,405.0,336.0,660.0,611.0,348.0,668.0
404,330,644.0,405.0,336.0,659.0,611.0,347.0,666.0
404,330,643.0,406.0,336.0,659.0,612.0,347.0,667.0
404,330,645.0,405.0,336.0,660.0,612.0,348.0,668.0
404,331,645.0,405.0,337.0,660.0,611.0,349.0,668.0
404,330,646.0,406.0,336.0,660.0,612.0,348.0,667.0
404,330,644.0,405.0,336.0,660.0,611.0,348.0,669.0
403,330,643.0,404.0,337.0,662.0,611.0,348.0,668.0
403,331,645.0,405.0,336.0,660.0,610.0,348.0,667.0
404,330,644.0,405.0,336.0,660.0,611.0,348.0,668.0
404,330,644.0,405.0,336.0,660.0,611.0,348.0,666.0
403,330,644.0,404.0,337.0,660.0,611.0,348.0,667.0
404,330,644.0,405.0,336.0,660.0,612.0,347.0,667.0
404,330,644.0,405.0,336.0,660.0,612.0,347.0,667.0
404,330,644.0,405.0,336.0,660.0,611.0,348.0,668.0
405,330,644.0,405.0,336.0,660.0,612.0,348.0,669.0
404,330,643.0,405.0,337.0,660.0,612.0,348.0,667.0
404,330,644.0,406.0,336.0,661.0,612.0,348.0,668.0
404,331,644.0,406.0,336.0,661.0,612.0,348.0,668.0
404,330,644.0,405.0,336.0,660.0,612.0,348.0,668.0
404,330,645.0,405.0,336.0,659.0,611.0,348.0,667.0
404,330,644.0,405.0,337.0,660.0,612.0,348.0,668.0
404,331,644.0,405.0,335.0,660.0,611.0,348.0,669.0
405,331,644.0,405.0,336.0,660.0,611.0,348.0,668.0
404,330,644.0,405.0,336.0,661.0,612.0,348.0,668.0
405,330,644.0,405.0,336.0,661.0,612.0,347.0,666.0
405,331,644.0,406.0,336.0,660.0,611.0,348.0,667.0
405,330,644.0,406.0,336.0,661.0,612.0,348.0,666.0
404,330,644.0,407.0,336.0,660.0,612.0,348.0,667.0
405,330,645.0,405.0,336.0,660.0,612.0,348.0,667.0
405,330,646.0,406.0,337.0,660.0,612.0,348.0,668.0
404,331,644.0,407.0,336.0,661.0,612.0,348.0,667.0
404,330,644.0,406.0,336.0,660.0,612.0,348.0,668.0
405,330,644.0,406.0,336.0,660.0,612.0,348.0,668.0
405,331,645.0,405.0,335.0,660.0,612.0,348.0,668.0
404,330,645.0,406.0,336.0,660.0,612.0,348.0,668.0
405,330,645.0,406.0,336.0,661.0,612.0,347.0,669.0
404,330,645.0,405.0,336.0,661.0,612.0,348.0,668.0
404,330,645.0,406.0,336.0,660.0,612.0,348.0,667.0
405,330,644.0,406.0,336.0,659.0,611.0,349.0,668.0
404,331,644.0,405.0,336.0,660.0,611.0,349.0,667.0
404,330,644.0,406.0,335.0,660.0,611.0,348.0,668.0
404,330,645.0,406.0,336.0,661.0,612.0,349.0,668.0
405,330,644.0,405.0,336.0,659.0,612.0,348.0,668.0
405,330,645.0,406.0,336.0,661.0,612.0,348.0,668.0
405,330,644.0,406.0,336.0,660.0,611.0,348.0,667.0
405,330,644.0,406.0,336.0,661.0,612.0,348.0,667.0
404,330,644.0,406.0,336.0,661.0,612.0,348.0,669.0
405,330,645.0,405.0,336.0,661.0,612.0,348.0,668.0
404,329,644.0,406.0,336.0,661.0,612.0,348.0,668.0
405,330,644.0,405.0,335.0,660.0,611.0,348.0,667.0
405,330,644.0,406.0,336.0,660.0,611.0,348.0,668.0
405,329,644.0,405.0,335.0,660.0,611.0,348.0,667.0
404,330,644.0,406.0,336.0,660.0,613.0,347.0,668.0
404,330,645.0,405.0,336.0,660.0,612.0,347.0,668.0
405,331,646.0,406.0,336.0,661.0,612.0,348.0,668.0
404,330,644.0,406.0,335.0,660.0,612.0,348.0,667.0
404,330,645.0,406.0,336.0,660.0,612.0,348.0,668.0
405,331,645.0,406.0,337.0,660.0,612.0,349.0,668.0
404,330,645.0,407.0,337.0,661.0,617.0,346.0,669.0
404,330,644.0,406.0,334.0,660.0,618.0,346.0,669.0
405,327,644.0,405.0,332.0,660.0,612.0,341.0,668.0
405,323,644.0,403.0,330.0,661.0,607.0,343.0,665.0
404,328,643.0,401.0,336.0,662.0,602.0,355.0,665.0
403,340,646.0,406.0,347.0,661.0,613.0,360.0,668.0
406,339,647.0,413.0,342.0,660.0,621.0,356.0,675.0
408,317,644.0,409.0,321.0,658.0,626.0,326.0,676.0
405,310,641.0,399.0,320.0,660.0,591.0,336.0,663.0
400,350,644.0,400.0,356.0,666.0,596.0,383.0,655.0
405,359,649.0,416.0,362.0,661.0,649.0,359.0,673.0
411,290,642.0,410.0,293.0,655.0,623.0,297.0,682.0
396,319,641.0,393.0,328.0,660.0,571.0,368.0,659.0
400,395,651.0,412.0,399.0,666.0,641.0,403.0,661.0
421,284,645.0,415.0,288.0,658.0,644.0,260.0,676.0
397,300,638.0,386.0,309.0,655.0,544.0,367.0,664.0
394,434,653.0,419.0,432.0,665.0,665.0,436.0,671.0
427,234,641.0,413.0,242.0,658.0,625.0,213.0,670.0
384,342,640.0,379.0,350.0,661.0,352.0,434.0,652.0
407,423,656.0,434.0,419.0,662.0,640.0,356.0,692.0
422,181,634.0,394.0,201.0,657.0,499.0,240.0,652.0
370,481,652.0,406.0,476.0,666.0,438.0,697.0,662.0
442,229,644.0,420.0,241.0,654.0,667.0,152.0,692.0
382,327,636.0,372.0,336.0,665.0,308.0,462.0,638.0
412,626,658.0,441.0,431.0,656.0,757.0,476.0,705.0
416,159,631.0,379.0,185.0,662.0,264.0,306.0,634.0
376,720,659.0,430.0,684.0,668.0,693.0,697.0,687.0
441,108,633.0,391.0,134.0,650.0,474.0,140.0,662.0
359,534,652.0,407.0,514.0,672.0,458.0,785.0,655.0
453,176,641.0,409.0,196.0,647.0,629.0,79.0,694.0
361,431,644.0,385.0,430.0,674.0,345.0,745.0,629.0
445,388,650.0,431.0,398.0,646.0,736.0,125.0,717.0
374,315,636.0,372.0,325.0,671.0,254.0,532.0,617.0
428,598,657.0,445.0,597.0,651.0,803.0,264.0,721.0
391,218,630.0,366.0,237.0,667.0,205.0,440.0,618.0
406,698,662.0,455.0,683.0,658.0,841.0,506.0,717.0
409,134,627.0,363.0,166.0,662.0,188.0,349.0,625.0
387,769,663.0,455.0,739.0,666.0,848.0,614.0,708.0
427,75,626.0,362.0,117.0,655.0,202.0,251.0,635.0
373,800,662.0,449.0,763.0,670.0,818.0,696.0,696.0
441,43,629.0,367.0,89.0,650.0,233.0,171.0,646.0
363,803,662.0,441.0,765.0,676.0,761.0,759.0,682.0
450,31,629.0,372.0,80.0,644.0,290.0,111.0,658.0
357,794,659.0,433.0,754.0,679.0,682.0,803.0,671.0
456,39,629.0,379.0,81.0,640.0,361.0,70.0,668.0
352,764,658.0,425.0,721.0,680.0,575.0,835.0,659.0
462,52,633.0,384.0,91.0,638.0,470.0,40.0,678.0
347,725,656.0,420.0,676.0,683.0,499.0,856.0,649.0
465,72,635.0,391.0,108.0,638.0,543.0,22.0,687.0
345,673,654.0,413.0,617.0,683.0,462.0,866.0,642.0
467,96,637.0,398.0,131.0,638.0,581.0,13.0,694.0
343,615,651.0,406.0,537.0,685.0,428.0,870.0,633.0
468,125,640.0,404.0,155.0,636.0,614.0,13.0,702.0
344,536,649.0,400.0,510.0,683.0,396.0,868.0,628.0
467,159,641.0,411.0,188.0,637.0,646.0,17.0,708.0
345,501,648.0,394.0,489.0,683.0,367.0,861.0,622.0
466,194,644.0,416.0,220.0,639.0,675.0,22.0,714.0
348,473,646.0,388.0,467.0,681.0,341.0,852.0,619.0
465,233,646.0,421.0,256.0,638.0,701.0,29.0,718.0
349,446,643.0,382.0,445.0,682.0,318.0,833.0,616.0
