584 594 498 575 0 
589 502 589 593 495 587 600 501 573 0 
591 504 588 597 496 584 603 504 574 0 
593 505 589 598 497 581 603 504 578 0 
594 504 590 597 496 583 600 504 578 0 
595 502 590 596 494 583 598 503 578 0 
594 501 592 594 494 583 596 501 578 0 
594 500 591 593 493 583 595 500 579 0 
593 500 590 593 491 584 595 498 581 0 
594 498 590 593 490 584 594 497 581 0 
591 497 588 591 491 584 594 497 582 0 
593 496 590 592 489 584 594 496 580 0 
593 497 590 592 490 585 594 497 580 0 
592 498 590 592 490 585 594 498 579 0 
593 498 592 593 490 583 595 498 577 0 
592 499 592 594 491 584 596 499 575 0 
591 500 591 593 491 583 595 500 576 0 
592 500 592 593 494 584 597 499 578 0 
593 501 591 593 493 582 595 500 578 0 
592 501 590 592 494 584 595 501 579 0 
591 501 590 592 493 584 595 501 581 0 
592 500 589 592 493 584 596 500 580 0 
590 500 588 592 492 585 595 500 580 0 
590 500 589 592 493 585 595 500 580 0 
592 499 589 592 492 585 594 499 581 0 
592 498 588 592 491 585 595 498 578 0 
592 498 589 593 492 584 594 500 580 0 
592 498 590 592 492 584 595 499 579 0 
592 498 589 593 491 584 595 499 580 0 
592 499 592 592 492 583 594 498 580 0 
592 499 590 593 492 585 594 499 579 0 
592 500 590 592 491 584 595 500 578 0 
592 499 592 592 492 585 595 500 579 0 
592 500 591 592 492 585 594 500 580 0 
591 500 591 593 492 585 595 499 579 0 
592 500 590 593 493 584 595 500 578 0 
592 500 591 593 493 584 595 499 579 0 
592 501 590 593 493 584 595 500 580 0 
593 500 591 592 493 584 595 500 579 0 
592 500 589 593 492 583 595 500 579 0 
593 500 588 593 493 583 595 501 578 0 
592 499 589 593 493 584 595 500 579 0 
594 499 589 594 492 583 596 500 578 0 
592 500 589 593 492 584 596 500 580 0 
592 500 589 592 493 583 596 500 578 0 
592 499 589 592 493 585 596 499 578 0 
594 500 591 593 493 583 596 499 578 0 
593 499 590 593 493 583 595 499 579 0 
592 500 589 594 493 585 596 499 579 0 
593 500 590 593 493 584 596 500 579 0 
592 500 591 593 493 583 596 500 579 0 
594 499 590 593 493 583 596 500 579 0 
593 500 589 594 492 584 596 499 578 0 
593 501 590 594 492 583 596 500 579 0 
594 500 590 593 492 585 596 499 579 0 
593 500 591 593 492 584 596 501 578 0 
593 500 590 593 492 585 595 500 579 0 
593 500 590 593 493 584 596 499 579 0 
593 500 588 593 493 585 596 499 578 0 
593 500 591 593 493 583 595 500 579 0 
593 500 590 594 492 584 596 500 579 0 
593 500 589 593 492 585 597 498 579 0 
593 500 590 593 492 583 596 499 579 0 
592 500 590 594 492 583 596 499 579 0 
593 500 590 594 493 585 595 499 578 0 
593 500 590 592 492 584 595 499 580 0 
592 499 590 593 492 583 595 500 579 0 
592 500 590 592 492 583 596 499 579 0 
593 499 590 594 492 584 595 499 580 0 
592 500 590 593 492 585 595 499 579 0 
592 500 590 592 492 583 595 500 579 0 
592 499 590 592 492 584 595 500 579 0 
592 499 590 593 492 584 595 499 580 0 
592 499 590 592 493 583 595 500 580 0 
592 498 591 592 493 583 595 500 580 0 
592 500 589 593 492 584 595 498 579 0 
592 499 590 592 492 584 596 499 579 0 
591 500 590 592 493 585 594 499 579 0 
592 499 590 593 492 584 594 500 578 0 
592 499 590 593 492 583 595 499 579 0 
592 499 590 593 492 584 595 499 578 0 
592 500 589 593 492 584 594 500 578 0 
592 500 590 593 493 583 595 500 579 0 
593 500 591 593 492 584 595 500 580 0 
593 500 591 592 492 585 596 500 579 0 
593 499 591 593 492 584 595 500 580 0 
593 499 591 593 493 584 596 500 579 0 
593 498 589 593 492 585 595 500 579 0 
592 500 591 593 493 584 596 500 579 0 
592 499 591 593 493 583 595 499 579 0 
593 499 589 593 493 583 596 500 580 0 
593 499 590 593 492 585 596 500 578 0 
593 499 590 593 493 583 596 499 578 0 
593 499 590 594 493 585 596 499 579 0 
592 501 590 593 493 584 597 499 578 0 
591 501 589 593 493 584 595 500 578 0 
592 501 590 593 493 584 596 500 580 0 
593 500 589 594 492 585 596 499 579 0 
593 500 591 593 492 584 596 500 579 0 
593 500 590 593 492 585 596 501 579 0 
593 500 590 594 492 584 596 499 578 0 
592 500 590 593 492 584 595 499 579 0 
592 500 590 593 494 584 596 499 580 0 
592 499 589 594 492 583 595 499 580 0 
592 501 589 593 493 584 596 499 580 0 
592 500 590 593 492 584 595 500 579 0 
592 500 590 592 493 584 595 500 579 0 
592 500 589 593 492 584 595 498 579 0 
593 500 589 592 493 583 595 500 578 0 
592 499 590 593 492 583 596 499 579 0 
592 500 590 593 492 584 595 499 578 0 
592 499 590 593 492 584 595 499 579 0 
